tuberculosis,D02.065.884
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.065.277
tuberculosis,D03.383.246
tuberculosis,D02.455.426.559.847.181.384
tuberculosis,D03.383.621
tuberculosis,D02.654.442
tuberculosis,D03.383.725
tuberculosis,D02.654.442
tuberculosis,D03.383.725
tuberculosis,D02.092.146
tuberculosis,D02.092.146
tuberculosis,D02.092.570.394
tuberculosis,D12.644.456
tuberculosis,D01.075
tuberculosis,D03.383.621
tuberculosis,D03.383.742
tuberculosis,D02.522.120
tuberculosis,D02.522.120
tuberculosis,D02.455.426.559.389.657.239
tuberculosis,D02.886.645.655.850
tuberculosis,D02.241.223.268
tuberculosis,D03.383.188
tuberculosis,D02.455.426.559.389.657
tuberculosis,D02.455.849.765
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.540
tuberculosis,D02.241.223.601.210
tuberculosis,Y03.020
tuberculosis,D02.241.223.601.210
tuberculosis,Y03.020
tuberculosis,D02.241.223.601.210
tuberculosis,Y03.020
tuberculosis,D02.522.818.222
tuberculosis,D02.522.818.222
tuberculosis,D02.113.600
tuberculosis,D03.383.663.283.446.912
tuberculosis,D02.092.211.215.501.621
tuberculosis,D02.092.211.215.501.621
tuberculosis,D02.092.211.215.501.621
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146
tuberculosis,D02.065.884.725.867
tuberculosis,Y03.020
tuberculosis,D02.455.426.559.389.832
tuberculosis,Y03.020
tuberculosis,D02.654.442
tuberculosis,D02.654.442
tuberculosis,D02.455.426.559.389.657
tuberculosis,D02.455.426.559.389.657
tuberculosis,D02.455.426.559.389.657
tuberculosis,D02.241.223.651
tuberculosis,D02.241.223.651
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146.651
tuberculosis,D02.092.146.651
tuberculosis,D02.455.426.559.389.657
tuberculosis,D02.092.146.859
tuberculosis,D02.092.146.859
tuberculosis,D02.500
tuberculosis,D03.383.663.283.266.450
tuberculosis,D03.383.663.283.266.450
tuberculosis,D03.383.663.283.266.450.260.555
tuberculosis,D03.383.663.283.266.450.260.555
tuberculosis,D03.383.663.283.266.450.260.110
tuberculosis,D03.383.663.283.266.450.260.110
tuberculosis,D03.383.663.283.266.450.400
tuberculosis,D03.383.663.283.266.450.400
tuberculosis,D03.383.663.283.266.450
tuberculosis,D03.383.663.283.266.450
tuberculosis,D03.383.679.149
tuberculosis,Y03.020
tuberculosis,D03.633.100.759.590.138.325
tuberculosis,D02.886.759
tuberculosis,D02.241.223.100.600
tuberculosis,D03.383.679.149
tuberculosis,Y03.020
tuberculosis,D03.383.679.149
tuberculosis,Y03.020
tuberculosis,D03.383.679.149
tuberculosis,Y03.020
tuberculosis,D10.212.302.380.410.385
tuberculosis,Y03.020
tuberculosis,D10.212.302.380.410.385
tuberculosis,Y03.020
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.383.129.539
tuberculosis,D03.383.742
tuberculosis,D03.633.100.810.050
tuberculosis,D10.212.302.380.410.210
tuberculosis,D04.210.500.668.651.568.291
tuberculosis,Y03.020
tuberculosis,D04.210.500.247.222.265.450
tuberculosis,D04.210.500.247.222.265.450
tuberculosis,D02.540
tuberculosis,D02.455.426.559.389.657.852
tuberculosis,D02.540
tuberculosis,D02.455.426.559.389.657.852
tuberculosis,D03.633.100.759.646.454.160
tuberculosis,Y03.020
tuberculosis,D02.886.765
tuberculosis,D03.132.960.751
tuberculosis,Y03.020
tuberculosis,D03.132.960.751
tuberculosis,Y03.020
tuberculosis,D03.633.100.759.646.454.160
tuberculosis,Y03.020
tuberculosis,D03.383.663.283.266.450.252
tuberculosis,D02.455.426.559.847.723
tuberculosis,D02.455.426.559.847.723
tuberculosis,D03.633.100.759.138
tuberculosis,Y03.020
tuberculosis,D03.633.100.759.138
tuberculosis,Y03.020
tuberculosis,D03.633.300.046
tuberculosis,D03.132.436
tuberculosis,D03.132.436
tuberculosis,D02.455.426.559.847.723
tuberculosis,D02.455.326.271.665.202.495
tuberculosis,D02.455.326.271.665.202.495
tuberculosis,D13.570.230.500
tuberculosis,D13.570.230.500
tuberculosis,D02.540.576.500.997
tuberculosis,Y03.020
tuberculosis,D02.540.576.500.997
tuberculosis,Y03.020
tuberculosis,D03.132.436
tuberculosis,D03.132.436
tuberculosis,D03.132.436
tuberculosis,D02.241.223.268.034
tuberculosis,D02.241.223.268.034
tuberculosis,D09.698.629.802.100
tuberculosis,D09.698.629.802.100
tuberculosis,D03.383.663.283.446.520.079
tuberculosis,D02.047.064
tuberculosis,D02.047.064
tuberculosis,D02.047.064
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.065.199.092.040
tuberculosis,D02.241.755.080
tuberculosis,D02.241.755.080
tuberculosis,D02.092.146.859
tuberculosis,D02.092.146.859
tuberculosis,D02.522.064
tuberculosis,D02.522.120
tuberculosis,D02.522.120
tuberculosis,D02.522.120
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D02.886.030.230.259
tuberculosis,D09.067.342.531.050
tuberculosis,D09.067.342.531.050
tuberculosis,D09.067.550.050
tuberculosis,D09.067.550.050
tuberculosis,D02.455.426.559.389.657.410.595.176
tuberculosis,Y03.020
tuberculosis,D12.125.068.555
tuberculosis,Y03.020
tuberculosis,D02.047.122
tuberculosis,D02.047.122
tuberculosis,D02.047.122
tuberculosis,D02.047.122
tuberculosis,D02.065.122.015
tuberculosis,D02.065.122.015
tuberculosis,D02.065.122.015
tuberculosis,D02.065.122.015
tuberculosis,D02.065.122.015
tuberculosis,D02.241.081.069
tuberculosis,D02.241.081.069
tuberculosis,D02.241.081.069
tuberculosis,D02.241.081.069
tuberculosis,D02.626.095
tuberculosis,D02.626.095
tuberculosis,D09.408.348
tuberculosis,D02.455.426.559.389.657
tuberculosis,D09.408.348
tuberculosis,D02.455.426.559.389.657
tuberculosis,D09.408.348
tuberculosis,D02.455.426.559.389.657
tuberculosis,D09.698
tuberculosis,D09.698
tuberculosis,D09.698
tuberculosis,D09.698
tuberculosis,D12.644.456
tuberculosis,D02.455.426.559.847.638.090
tuberculosis,D03.633.100.759.138
tuberculosis,Y03.020
tuberculosis,D02.705.429
tuberculosis,D03.633.100.759.590.138
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,Y03.020
tuberculosis,D02.886.765
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,Y03.020
tuberculosis,D02.886.765
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,D03.633.100.759.646.138.395
tuberculosis,D03.633.100.759.646.138.124
tuberculosis,D03.633.100.759.646.138.236
tuberculosis,D03.633.100.759.646.138.236
tuberculosis,D02.886.030.676.180
tuberculosis,D02.886.030.676.180
tuberculosis,D000276
tuberculosis,D000276
tuberculosis,D000276
tuberculosis,D06.472.040
tuberculosis,D06.472.699.327.935.531.500.200
tuberculosis,D03.383.129.578.840.500.640
tuberculosis,D03.383.129.578.840.500.640
tuberculosis,D20.280.055
tuberculosis,D20.280.055
tuberculosis,D20.280.055
tuberculosis,D02.455.426.559.389.150.700.900
tuberculosis,Y03.020
tuberculosis,D02.455.426.559.389.150.700.900
tuberculosis,Y03.020
tuberculosis,D02.455.426.559.389.150.700.900
tuberculosis,Y03.020
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119.075
tuberculosis,D03.383.663.283.119
tuberculosis,D03.383.663.283.119
tuberculosis,D03.383.663.283.119
tuberculosis,D03.383.663.283.119
tuberculosis,D03.383.742
tuberculosis,D03.383.742
tuberculosis,D10.251.355
tuberculosis,D02.455.426.559.847.638.960
tuberculosis,D10.251.355
tuberculosis,D02.455.426.559.847.638.960
tuberculosis,D03.383.129.308.030
tuberculosis,Y03.020
tuberculosis,D13.695.827
tuberculosis,D03.383.129.308.030
tuberculosis,Y03.020
tuberculosis,D13.695.827
tuberculosis,D000393
tuberculosis,D000393
tuberculosis,D000393
tuberculosis,D000393
tuberculosis,D000393
tuberculosis,D000393
tuberculosis,D000395
tuberculosis,D000395
tuberculosis,D02.065.064
tuberculosis,D02.065.064
tuberculosis,D02.241.081.251.022
tuberculosis,D02.241.081.251.022
tuberculosis,D02.033.100.291.057
tuberculosis,D02.241.223.601
tuberculosis,D04.210.500.745.432.769.795.539
tuberculosis,Y03.020
tuberculosis,D04.210.500.745.432.769.795.539
tuberculosis,Y03.020
tuberculosis,D04.210.500.745.432.769.795.539
tuberculosis,Y03.020
tuberculosis,D04.210.500.745.432.769.795.539
tuberculosis,Y03.020
tuberculosis,D02.033
tuberculosis,D02.033
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.047
tuberculosis,D02.078.370.141
tuberculosis,D02.078.370.141
tuberculosis,D04.210.500.247.222.159.478
tuberculosis,D04.210.500.247.222.265
tuberculosis,D04.210.500.247.222.265
tuberculosis,D04.210.500.247.222.265
tuberculosis,D04.210.500.247.222.265
tuberculosis,D02.455.326.271.665.202.495.818.500.500
tuberculosis,D02.455.326.271.665.202.495.818.500.500
tuberculosis,D02.455.326.271.665.202.495.818.500.500
tuberculosis,D02.455.326.271.665.202.495.818.500.500
tuberculosis,D02.455.326.271.665.202.495.818.500.500
tuberculosis,D01.045
tuberculosis,D01.045
tuberculosis,D23.050.063
tuberculosis,D23.050.063
tuberculosis,D20.215.894
tuberculosis,D01.029.260.877.700
tuberculosis,D03.633.100.759.160
tuberculosis,D03.633.100.759.160
tuberculosis,D03.383.742.698.122
tuberculosis,D03.383.742.698.122
tuberculosis,D02.033.755
tuberculosis,D02.033.755
tuberculosis,D02.455.326.271.122
tuberculosis,D01.248.497.158.874
tuberculosis,D02.033.260.100
tuberculosis,D02.033.260.100
tuberculosis,D02.033.260.100
tuberculosis,D02.033.260.100
tuberculosis,D02.033.260.100
tuberculosis,D02.455.426.559.389.150.795
tuberculosis,D02.455.426.559.389.150.795
tuberculosis,D02.455.426.559.389.150.795
tuberculosis,D04.210.500.054.040.248
tuberculosis,D04.210.500.054.040.248
tuberculosis,D02.065.313.250.450
tuberculosis,D02.065.313.250.450
tuberculosis,D10.212.302.380.410.100
tuberculosis,D02.092.211.215.501.621
tuberculosis,D03.383.663.283.266.450.175
tuberculosis,D03.383.663.283.266.450.175
tuberculosis,D02.455.426.559.847.638
tuberculosis,D02.500
tuberculosis,D03.383.663.283.909.750.249
tuberculosis,D03.383.663.283.909.750.249
tuberculosis,D03.383.663.283.909.750.249
tuberculosis,D03.383.663.283.909.750.249
tuberculosis,D03.633.100.127
tuberculosis,D01.056.025
tuberculosis,D01.056.025
tuberculosis,D01.056.025
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.268.557.050
tuberculosis,D01.056.031
tuberculosis,D01.056.031
tuberculosis,D01.045.250.050
tuberculosis,D01.045.250.050
tuberculosis,D01.045.250.050
tuberculosis,D01.056.050
tuberculosis,D01.056.050
tuberculosis,D01.056.050
tuberculosis,D02.241.223.100
tuberculosis,D02.455.426.559.847.638.960
tuberculosis,D12.776.765
tuberculosis,D23.050.291
tuberculosis,D12.776.765
tuberculosis,D23.050.291
tuberculosis,D09.408.051.476.060
tuberculosis,D03.383.679.149
tuberculosis,D03.383.679.149
tuberculosis,D03.383.679.149
tuberculosis,D12
