malaria,C553100,C476756,C554291,C521487,C521487,C025205,C006718,C006718,C492909,C492909,C034008,C432747,C530925,C504897,C504897,C009536,C063087,C026486,C026486,C026486,C513234,C070379,C070379,C070379,C549500,C472829,C472829,C587370,C012277,C517232,D014013,D014013,C063609,C070046,C049325,C049325,C049325,C040756,C576882,C576882,C576882,C000603962,C000603962,C528657,C540360,C524478,C031763,C031763,C031763,C033489,C033489,C033489,C555017,C038983,C038983,C038983,C051360,C082486,C578989,C578989,C028474,C028474,C028474,C420084,C495626,C583916,C035342,C074153,C477941,C401932,C401932,C046760,C048927,C097240,C097240,C097240,C097240,C477819,C477819,C477819,C477819,C025086,C025984,C054992,C060229,C060229,C447621,C015262,C015262,D000077713,C448659,C448659,C021183,C524733,C524733,C062894,C062894,C057916,C057916,C119129,C119129,C047948,C047948,C495109,C495109,C118559,C118559,C031572,C505382,C000626913,C000626913,C095284,C095284,C051942,C506325,C050175,C023350,C041507,C111679,C034182,C067506,C471009,C471009,C016614,C016614,C035314,C032668,C032668,C554428,C520323,C400184,C400184,C477354,C581572,C552888,C532162,C548651,C094859,C029790,C029790,C082313,C511295,C511295,C511295,C511295,C511295,C029141,C093973,C093973,C093973,C093973,C093973,C093973,C093973,C046728,C019273,C019273,C019273,C404910,C404910,C404910,C003585,C003585,C094210,C111118,C111118,C111118,C070055,C070055,C044578,C587734,C078765,C036837,C014211,C014211,C014211,C558395,C558395,C058684,C063002,C457248,C416653,C013186,C028358,C028358,C061282,C081766,C014024,C014024,C014024,C014024,C014024,C014024,C014024,C009828,C009828,C009828,C010422,C562254,C562254,C057349,C010914,C585912,C585912,C568959,C001073,C016403,C016403,C016403,C016403,C044563,C085911,C085911,C085911,C085911,C085911,C085911,C408604,C081331,C089946,C009407,C488288,C010925,C007997,C007997,C557882,C469683,C446999,C025235,C026942,C026942,C023514,C023514,C023514,C076996,C076996,C076996,C000597780,C575483,C049584,C049584,C049584,C049584,C049584,C036990,C012729,C093124,C093124,C499326,C109986,C003898,C003898,C003898,C003898,C006593,C484327,C484327,C425062,C022776,C103736,C012796,C570406,C457499,C457499,C457499,C457499,C457499,C031278,C031278,C031278,C090034,C058394,C116817,C518860,C518860,C568680,C004726,C000595230,C000595230,C570853,C035957,C030370,C030370,C577942,C405442,C459092,C511621,C511621,C495818,C495818,C495818,C014706,C016617,C029955,C029955,C569355,C569355,C560356,C018855,C539252,C054649,C054649,C572491,C572491,C041525,C041525,C041525,C417520,C417520,C454323,C016392,C016392,C028451,C028451,C028451,C477898,C099630,C023035,C023035,C023035,C023035,C023035,C023035,C023035,C023035,C023035,C482492,C482492,C441202,C468786,C035419,C035419,C005975,C005975,C434003,C434003,C434003,C524042,C524042,C521391,C521391,C506282,C054189,C090937,C034534,C524639,C106592,C106592,C043247,C475568,C017906,C041477,C025946,C025946,C031136,C031136,C047368,C047368,C092610,C033643,C015392,C015392,C033901,C508074,C581004,C581004,C000623021,C031285,C031285,C471109,C471109,C473484,C568824,C480030,C520164,C088860,C088860,C572961,C572961,C524106,C486184,C525025,C523934,C009505,C009505,C009505,C009505,C009505,C022306,C005969,C090942,C090942,C090942,C090942,C103118,C459179,C459179,C459179,C459179,C459179,C459179,C459179,C459179,C099977,C569748,C028676,C086538,C035207,C108123,C108123,C095170,C095170,C032642,C006821,C400084,C006983,C032538,C032538,C475622,C418965,C418965,C582338,C027576,C027576,C027576,C027576,C027576,C027576,C108036,C011867,C097470,C584368,C020627,C020627,C018599,C018599,C570020,C025566,C025566,C549066,C549066,C498826,C498826,C032078,C008636,C072956,C017572,C478738,C041594,C041594,C080417,C002202,C002202,C041819,C075773,C029728,C029370,C029351,C120076,C434605,C568960,C094782,C107364,C107364,C524883,C080669,C080669,C060298,C403563,C098657,C526423,C034753,C011421,C011421,C085754,C575152,C575152,C521815,C052853,C052853,C062711,C489251,C058176,C058176,C580598,C580598,C499823,C530770,C578491,C106248,C516138,C516138,C516138,C516138,C516138,C516138,C516138,C516138,C052026,C545140,C483321,C550547,C550547,C550547,C111855,C010643,C010643,C010643,C010643,C010643,C527616,C121465,C580599,C580599,C535211,C535211,C508169,C508169,C502972,C502972,C041398,C114369,C114369,C540361,C407360,C003001,C003001,C003001,C570019,C016276,C083763,C083763,C119531,C550091,C550091,C550091,C020738,C020738,C046938,C046938,C022202,C025724,C025724,C120508,C512408,C072876,C072876,C106538,C106538,C496492,C496492,C099958,D020909,C056498,D000079,D000079,D000079,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000085,D019342,D019342,D019342,C031800,D000096,C056165,C056165,C056165,C056165,C056165,C004434,C004434,C094432,C487680,D000108,D000109,D000109,D000111,D000111,D000111,D000111,D000111,D000111,D000111,D000111,D000111,D000111,D000117,D000117,C033116,D000119,C074400,C027696,D017255,D000171,D000171,D000171,D000171,D020106,D020106,D020106,D020106,D020106,D020106,D020106,D020106,C036658,D000181,C096064,C058956,C058956,C499366,C499366,C109238,C106812,C106812,D000241,D000241,C016957,D000242,D000242,D000242,D000242,D000244,D000244,D000255,D000255,D000255,D012435,D012435,D012436,D012436,D012436,D037361,D000276,D000276,C560978,C472668,C472668,D000336,D000336,C016601,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,C029753,C027955,C412373,C412373,C412373,C079168,D000373,D000376,C096920,C081039,C046926,C031143,C031143,C031143,D000393,D000393,D000393,D000393,D000395,D000395,D000395,D000395,C048980,C000188,C000188,C000188,C000188,D015766,D015766,D000420,D000420,D000420,C084615,C084615,D000438,D000447,D000447,D019386,D019386,C008088,D000077322,D000077322,C446481,C053720,C516685,D000077556,D000077556,D000077556,D000077556,C033968,D000487,C006452,C006452,D000493,D000493,D000496,D000496,D000497,C006463,C006463,C102347,C004471,C054528,C523074,C523074,C038491,C038491,C038491,C038491,C068582,C518327,C518327,C518327,C062701,D018350,C011860,C011860,D000517,D000517,D000517,D000517,D000517,C095512,C095512,C095512,C095512,C496116,D013196,D013196,D013196,C040534,C011512,C011512,C011512,C011512,D024502,D024502,D024502,D024502,D024502,D024502,C064176,C000154,C545596,C005197,D000534,D000535,D000535,D000535,D000535,D000535,D000535,D000535,C059726,D000077410,D000077410,D017607,D000536,C104223,C067527,C050609,D000537,D000537,D000537,C069471,C012714,C001864,C077990,C103505,C103505,C109925,C068073,C068073,C026967,C467894,C011164,D000577,D000584,D000584,D000602,D010129,D005680,C091584,D000338,D000620,D000620,D006710,D006710,D015081,D015120,D000499,D000499,D019804,D019804,D000636,D000638,D000638,D000638,D000638,D000638,D000638,D000638,D000638,C017823,D000639,D000640,D017311,D017311,D017311,D000641,D000641,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,C018453,C053506,D000645,C054105,D000654,D000654,D000655,D000655,C515299,D000661,D000661,D000666,C059765,C059765,D000667,D000667,D000676,C511312,C088115,C088115,C530884,D000894,C078814,C078814,C078814,C100395,D000728,C030419,C030419,C030419,C030419,D000735,D000735,D000735,D000738,C028304,C006578,D000781,C044613,D000806,C118790,C023650,C023650,D000841,D000841,D000841,D000841,D000872,D000872,D000872,C034020,D000936,D000941,D039741,D052179,D000893,D000893,D023181,D000966,D000967,D000967,D000967,C032456,D000968,D000968,D000968,D000975,D000978,D014150,D000983,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,C102351,C117813,D047310,D047310,D047310,D047310,D047310,C057792,C004984,D001060,D016718,D016718,C081565,C071942,C077992,C031942,C030610,C030610,D001127,C000228,C000228,D034341,C061640,C061640,C061640,C061640,C027423,C028617,C026987,C026987,C026987,D001151,D001151,D001151,D001151,D001151,D001151,D001151,C025657,C025657,D001152,D001152,C058317,C058317,C042120,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,C015001,C015001,C015001,D000077549,C031327,C031327,C055141,D000077332,D000077332,D000077332,D000077332,C121153,C500823,C500823,C517830,C519899,C012195,C012195,D001194,D001194,D001194,D001194,D017639,D017639,D017636,D017636,D017638,D017638,D017638,D017638,D017638,D017638,D017638,D017638,C011669,C011669,D001205,D001205,D001205,D001205,D001205,D001205,C077956,C432744,D001241,D001241,D001241,D001241,D001241,D001241,D000068342,C005948,C005948,C005948,D016589,D016589,C099069,C099069,C001579,C001579,C052064,C528574,C121481,D001262,D001262,D001262,D000069059,D000069059,D000069059,D000069059,D000069059,D000069059,D000069059,D053626,D053626,C109496,D001280,D001280,D001280,D001280,D001280,D001280,D001280,D001285,D001285,D001285,D001310,D006051,C426023,C023663,C019264,C019264,C562236,D001374,C099015,D001379,D001379,D001379,D001379,C000609563,C000609563,C000609563,C082735,C082735,D001388,D017963,D001390,C547126,C547126,C547126,D001397,D001397,D001397,D001418,D001427,C040929,C006680,C006680,C038044,C038044,C051597,C051597,C060988,D001464,C024986,C028559,C416282,C416282,C071435,D001507,D001507,D001507,C065857,D001514,D001514,C044946,C044946,C044946,C044946,C005177,D001546,D001546,C030935,C030935,D001548,D001548,C037689,C037689,C012768,D001553,D001553,D001553,D001553,D001553,C020710,D001554,D001554,D001554,D001554,D001554,D001554,D001554,D001554,D001554,C030233,C014357,C017228,C043931,C006703,C006703,C006703,C006703,D019324,D019324,D019324,D019324,D019324,D019324,D019324,D019324,D019817,D019817,C022921,C022921,D001578,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D015123,D015123,D003374,D002867,C110772,D001585,C526327,C025383,C031403,C403753,C403754,C072553,C072553,C072553,C072553,C517629,C517629,C517629,C103712,C063964,C048081,D001599,D001599,D001599,D001599,D001608,C020711,C020711,C033363,D019207,D019207,D019207,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D047071,C023888,C118460,C483161,D001622,C008157,C008157,C014638,C000614835,C000614835,C013185,C013185,C026609,C485817,C002070,D000077610,D000077610,D000077610,D000077610,D001629,D001629,D001629,D001629,D001629,D001629,C053541,C053541,C477843,C477843,C465548,C465548,C099952,D044946,D001647,D001663,D001663,D001664,C004541,C004541,D001688,D001688,D015082,C452139,C452139,C452139,C518535,C541028,C541028,C034786,C034786,C034786,C543008,C543008,C531975,D017438,C088060,C070515,C070515,C074212,C002791,C002791,C551172,D017298,C102120,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C000611646,C005961,C005961,C074619,C025703,D001761,D001761,D001761,D001761,D001761,D001761,D001786,D001786,C064509,C500927,C500927,D001865,C032688,C032688,C005066,D000069286,D000069286,D000069286,D000069286,D000077300,C000595192,C024626,D020126,C570562,C546611,C006794,C072125,D000551,C016274,C016274,C032036,C032036,C032036,D015124,D015124,D015124,C099813,C025191,D001971,D001971,C006820,C106525,C083806,D019819,D019819,C520233,C022777,C022777,C022777,D002038,D002065,D002065,D002065,D002066,C578612,D020001,C048491,C040918,D019328,D019328,D019328,D019328,D019328,D019328,D012368,D002083,D002084,C027561,D020122,D020122,D020122,D020122,D020122,D020122,C026105,C033373,C033373,C038091,C006862,C006862,C018475,C018475,C018475,C018475,C018475,D002087,D020148,D020148,C402943,C582180,C584509,C584509,C584509,C497192,D002101,D002101,C098384,C098384,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,C028031,C028031,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,C035196,C035196,C029663,C037123,C034939,C028337,C028337,C040048,C040048,C055494,C055494,C055494,D002110,D002110,D002110,D002110,D002110,D002110,D000001,D000001,D000001,C058636,C058636,D002118,D002118,D002118,D002119,D002122,D002122,D002122,D002122,C117342,C117342,C058076,C058076,C058819,C058819,C533734,C034532,D002166,C081643,C081643,C081643,C081643,C081643,C077793,C077793
tuberculosis,C403065,C006718,C534880,C534880,C492909,C541120,C026486,C513234,C025603,C070379,C070379,C070379,C070379,C472829,C517232,D014013,D014013,D014013,C070046,C070046,C049325,C049325,C049325,C049325,C049325,C049325,C034832,C031763,C031763,C038983,C038983,C038649,C038649,C028474,C028474,C028474,C028474,C028474,C495626,C495626,C035342,C035342,C046760,C046760,C046760,C046760,C097240,C097240,C097240,C097240,C097240,C477819,C477819,C477819,C060229,C015262,C015262,C015262,C524733,C524733,C062894,C062894,C062894,C023850,C036423,C036423,C036423,C495109,C031572,C031572,C559381,C095284,C033146,C051246,C051246,C034182,C471009,C520323,C468114,C581572,C552888,C548651,C548651,C548651,C029790,C029790,C029790,C029790,C029790,C029790,C029790,C029790,C477694,C511295,C511295,C511295,C511295,C511295,C035476,C029141,C501339,C501339,C093973,C093973,C093973,C093973,C093973,C046728,C046728,C019273,C019273,C019273,C019273,C404910,C552398,C003585,C003585,C003585,C111118,C111118,C066841,C014211,C014211,C558395,C558395,C029497,C038293,C063002,C013186,C573693,C081766,C081766,C081766,C014024,C014024,C014024,C014024,C014024,C009828,C009828,C009828,C010422,C010422,C104564,C017202,C010914,C010914,C010914,C045305,C016403,C016403,C016403,C016403,C016403,C044563,C044563,C085911,C085911,C085911,C085911,C085911,C085911,C081331,C009407,C009407,C009407,C009407,C011269,C104450,C104450,C469683,C446999,C446999,C023514,C023514,C023514,C076996,C076996,C049584,C049584,C049584,C006551,C036990,C036990,C036990,C093124,C109986,C003898,C006593,C012796,C012796,C012796,C457499,C457499,C457499,C457499,C031278,C031278,C518860,C518860,C518860,C568680,C568680,C570853,C522458,C030370,C030370,C511621,C511621,C433771,C011506,C585004,C585004,C495818,C410767,C029955,C524063,C018855,C018855,C054649,C054649,C054649,C041525,C454323,C016392,C016392,C028451,C028451,C023035,C023035,C023035,C023035,C023035,C023035,C497286,C014464,C035419,C035419,C035419,C028288,C028288,C557505,C557505,C434003,C434003,C434003,C523668,C523668,C524042,C524042,C043247,C043247,C043247,C513113,C513113,C030682,C017906,C017906,C017906,C106572,C106572,C091768,C091768,C441128,C441128,C508074,C031285,C031285,C471109,C471109,C473484,C520164,C520164,C572961,C572961,C524106,C524106,C486184,C486184,C486184,C528564,C009505,C009505,C009505,C009505,C009505,C009505,C009505,C009505,C009505,C009505,C005969,C090942,C090942,C090942,C090942,C583074,C583074,C583074,C583074,C119130,C119130,C459179,C459179,C459179,C459179,C459179,C459179,C459179,C459179,C459179,C569292,C081510,C081510,C035207,C035207,C095170,C032642,C116322,C544923,C006821,C006821,C408690,C539236,C042291,C583459,C027576,C027576,C027576,C027576,C027576,C027576,C027576,C000604795,C108036,C108036,C108036,C097470,C097470,C051070,C570020,C025566,C025566,C025566,C549066,C549066,C549066,C019498,C072956,C017572,C016583,C016583,C041594,C041594,C041594,C075773,C075773,C029728,C029728,C029728,C029728,C105260,C029370,C029370,C025637,C094782,C094782,C103111,C103111,C103112,C103112,C524883,C524883,C060298,C060298,C039465,C008500,C058176,C056369,C056369,C056369,C499823,C499823,C516138,C516138,C516138,C516138,C516138,C516138,C516138,C516138,C041715,C535211,C475050,C003001,C003001,C505734,C505734,C090860,C031433,C031433,C016276,C119737,C550091,C550091,C010192,C010192,C036600,C574274,C574274,C091375,C112040,C112040,C106538,C106538,C048324,C048324,C496492,C496492,C496492,D000040,D000040,D020909,D020909,D000074,D000079,D000079,D000079,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,D000082,C016635,C016635,C043377,C043377,D000096,C056165,C056165,C056165,D000111,D000111,D000111,D000111,D000111,D000111,D000111,D000117,D000117,D000119,D000119,C010395,D000171,D000171,D000171,D000171,D020106,D020106,D020106,D020106,D020106,C036658,C036658,C036658,C036658,D000181,D000181,C058956,C058956,C058956,C499366,C499366,C499366,C499366,C109238,D000068816,C106812,D000241,C016957,C016957,D000242,D000242,D000242,D000242,D000244,D000255,D000255,D012436,D012436,D000276,D000276,D000276,D000305,C006418,C472668,C472668,D000336,D000336,D000336,C016601,C016601,C016601,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,D016604,C029753,C027955,C027955,C027955,C412373,C412373,C430898,C430898,C031143,C031143,D000393,D000393,D000393,D000393,D000393,D000393,D000395,D000395,C000188,C000188,D015766,D015766,D000420,C084615,C021137,C021137,C021137,C021137,D000438,D000438,D000447,D000447,D000447,D000447,D000447,D000447,C001570,C001570,C008088,C457233,C457233,C526957,C526957,D000077556,D000077556,D000077556,D000077556,D000077556,D000468,D000468,D000485,D000485,C099681,C006452,D000493,D000493,D000496,D000496,C006463,C006463,C038491,D000517,D000517,D000517,D000517,D000517,C095512,C095512,C095512,D013196,D013196,C493154,C493154,D017962,C069357,C011512,C011512,C061621,D024502,D024502,D024502,D024502,C064176,D000534,D000534,D000534,D000535,D000535,D000535,D000535,D000535,D000535,D000535,D000535,D000077410,D000077410,D000536,D000536,D000536,D000537,D000537,D000537,C068073,C026967,C026967,D000583,D000584,D000584,D000584,D000602,D000602,D000616,D006710,D006710,D000499,D019804,D019804,D010131,D010131,D000636,D000636,D000638,D000638,D000638,D000638,D000638,D000640,D000640,D017311,D017311,D000641,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,D000643,C049467,C018453,D000645,C054105,C038974,D000661,D000666,D000666,D000666,C059765,C059765,C059765,C059765,C095108,C095108,C078814,D000728,C030419,C030419,C030419,C030419,C023650,D000841,D000841,D000872,D000872,C031385,D019380,D000941,D000941,D039741,D039741,D039741,D039741,D052179,D000965,D000966,D000967,D000967,D000967,D000967,D000967,D000968,D000968,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D018501,D000991,C102351,D047310,D047310,D047310,D047310,D047310,D016718,C005752,D001104,C519728,C519728,C071942,C071942,C031942,C031942,C031942,C030610,C030610,C000228,D034341,D034341,C061640,D001151,D001151,D001151,D001151,D001151,D001151,D001151,D001151,D001151,D001152,D001152,C058317,C058317,C058317,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,D000077237,C015001,C015001,C015001,C015001,C015001,C121153,D001194,D001194,D001194,D001194,D001194,D017636,D017636,D017638,D017638,D017638,D017638,D017638,D001205,D001205,D001205,D001205,D001205,D001205,D001205,D001205,D001218,D001241,D001241,D001241,D001241,D001241,D001241,D001241,C005948,D016589,D016589,C001579,C001579,C528574,C528574,D000069446,D000069446,D000069059,D000069059,D000069059,D000069059,D000069059,D000069059,D001280,D001280,D001280,D001280,D001280,D001310,C019264,C019264,C470045,C459623,D001374,D001374,C072763,C072763,D001379,D001379,D001379,D001379,D001379,C000609563,C000609563,C000609563,C000609563,D017963,D017963,C547126,C547126,C547126,C547126,C547126,C547126,C547126,D001397,C040929,C000596027,C000596027,D001464,C028559,C028559,C416282,C416282,C416282,C416282,C447119,C108181,C111479,D001507,D001507,D001507,D001507,C493870,C487081,C487081,C044946,C044946,C030935,C030935,C030935,C037689,C013407,D001554,D001554,D001554,D001554,D001554,D001554,D001554,D001554,D001554,D001558,D001558,D001558,C006703,C006703,C006703,D001566,D019324,D019324,D019324,D019324,D019324,D019324,D053119,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D001564,D015123,D015123,D015123,D015123,D015123,D003374,C072553,C072553,C072553,C072553,C072553,D001599,D001599,D001599,C020711,D001615,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D004958,D047071,D047071,D047071,C483161,C483161,C483161,D001622,D001622,D047090,D001623,D001623,D001624,D001624,C013185,C013185,C002503,D000077610,D000077610,D000077610,D000077610,D000077610,D000077610,D001629,D001629,D001629,C480354,C480354,C053541,C053541,C099952,D001663,D001664,C018465,C018465,C018465,C018465,C004541,D001688,D001688,C452139,C034786,C543008,C543008,C543008,C543008,C543008,C002791,C002791,C002791,C002791,D017298,D017298,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C006780,C000611646,C000611646,C000611646,C005961,C005961,C074619,D001761,D001761,D001761,D001761,D001761,D001761,C032688,D001897,D000069286,D000069286,D000069286,D000069286,C083739,C546611,C006794,C006794,C072125,D000551,D000551,D001966,C032036,C032036,D015124,D015124,D015124,D015124,C025191,C025191,C025191,C026535,C026535,D019819,D019819,D019819,D019819,D002047,D002065,D002066,C487162,C487162,C578612,C067594,D019328,D019328,D019328,D019328,D019328,D012368,C006852,C006852,D002083,D002084,D002084,D002084,D020122,D020122,D020122,D020122,D020122,D020122,D020122,D002085,C038091,C038091,C018475,C018475,C018475,C018475,C018475,C018475,C018475,C018475,C018475,D002087,D002087,D002087,D020148,D020148,C402943,C584509,D002101,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,D002104,C028031,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,D019256,C058667,C058667,C058667,C034939,C028337,C028337,C040048,C040048,C040048,C040048,C055494,C055494,C055494,D002110,D002110,D002110,D000001,D000001,D000001,D000001,C055085,D002118,D002118,D002118,D002118,D002118,D002122,D002122,C031293,C031293,C117342,C117342,C117342,C031938,C058819,C058819,D002166,D002166,C081643,C081643,D002185,D002185,D002185,D002185,C073718,C073718,C070646,C070646,D002207,D002207,D002207,D002211,D002211,D002211,D002211,D002211,C071423,C071423,C071423,C071423,C005563,C005563,C005563,D002217,D002219,D002220,D002220,D002220,C010059,D002229,D002229,D002248,D002248,D002248,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,D002251,C010063,C010063,D002273,D002330,D002330,D002336,D002336,C068623,D002351,D002351,D000077261,C515179,C515179,C078040,D002392,D002392,D002392,C034221,C034221,C034221,C099555,D000068579,D000068579,C531023,C567989,C567989,C005963,C005963,D002509,D002518,C030583,C030583,C086276,C086276,C086276,C026690,C026690,C026690,D002108,D002108,D017332,D047188,D047188,D047188,D002635,D002635,D002635,D002635,D002635,D048271,D002699,D007631,D007631,D002713,D002713,D002713,D002713,C031294,C031294,D017338,D020111,D020111,D020111,D020111,D020111,D002725,D002725,D002725,D002725,D002726,D002726,D002726,C007020,D002737,D002737,D002738,D002738,D002738,C023676,D002744,D002746,D002746,D002746,D002746,D002746,D002746,D004390,D004390,D004390,D004390,C561233,D002772,C011724,C011724,D002784,D002784,D002791,D002791,D002791,D002793,D002794,D002794,D002794,D002794,D002794,D002794,D002794,D002809,D002809,D002809,C022990,C022990,C023600,C023600,C023600,D002857,D002857,D002857,D002857,D002858,D002858,D002858,C074702,C074702,C074702,C074702,C074702,C074702,C102874,C102874,C079689,C017133,C031180,D002911,D002911,C043561,C043561,C418118,C418118,C039671,D002922,D002922,D002922,D002922,D002922,D002922,D002922,D002922,C433247,C433247,D000077407,D000077407,D000077407,D002927,D002927,D002927,C012843,D002939,D002939,D002939,D002939,C007076,D019343,D019343,D019343,D002953,D002953,C000488,C000488,D017291,D017291,D017291,D000078306,C086108,C086108,C086108,D004002,D002992,D002994,D002994,D002994,D002994,D002994,D002994,D002994,D002994,D002994,D002994,D003000,D003000,D003000,D000077144,D000077144,D003024,C000593591,C000593591,C000593591,C000593591,D003031,D060729,D060729,D060729,D003033,D003035,D003035,D003035,D003035,D003035,D003035,C007095,C007095,C007095,C007095,C007095,C018021,C018021,C018021,C018021,C018021,C018021,C018021,C018021,C018021,C018021,C060728,C060728,C060728,C060728,C016310,D003042,D003042,D003042,D003042,D003042,D003042,D003042,C052387,C052387,D003061,D003061,D003070,D003078,D003078,D003078,D003078
